timestamp,session_id,device_id,event_type,x,y,button,delta_x,delta_y,speed
1777215141.8676388,session_20260426_155203_77a4c6,device_369185de,mouse_move,965,626,,,,594.08
1777215141.915998,session_20260426_155203_77a4c6,device_369185de,mouse_move,955,624,,,,210.88
1777215141.9241188,session_20260426_155203_77a4c6,device_369185de,mouse_move,944,625,,,,1360.14
1777215141.9321313,session_20260426_155203_77a4c6,device_369185de,mouse_move,930,626,,,,1751.71
1777215141.939245,session_20260426_155203_77a4c6,device_369185de,mouse_move,915,630,,,,2182.29
1777215141.947807,session_20260426_155203_77a4c6,device_369185de,mouse_move,901,634,,,,1700.55
1777215141.955995,session_20260426_155203_77a4c6,device_369185de,mouse_move,892,638,,,,1202.84
1777215141.9639943,session_20260426_155203_77a4c6,device_369185de,mouse_move,891,639,,,,176.79
1777215141.9721012,session_20260426_155203_77a4c6,device_369185de,mouse_move,890,640,,,,174.44
1777215142.0036259,session_20260426_155203_77a4c6,device_369185de,mouse_move,893,642,,,,114.37
1777215142.0121357,session_20260426_155203_77a4c6,device_369185de,mouse_move,908,648,,,,1898.44
1777215142.0199144,session_20260426_155203_77a4c6,device_369185de,mouse_move,922,655,,,,2012.24
1777215142.027908,session_20260426_155203_77a4c6,device_369185de,mouse_move,939,661,,,,2255.25
1777215142.036021,session_20260426_155203_77a4c6,device_369185de,mouse_move,957,674,,,,2736.82
1777215142.044272,session_20260426_155203_77a4c6,device_369185de,mouse_move,977,685,,,,2766.4
1777215142.051354,session_20260426_155203_77a4c6,device_369185de,mouse_move,998,701,,,,3727.88
1777215142.0596964,session_20260426_155203_77a4c6,device_369185de,mouse_move,1019,717,,,,3164.61
1777215142.0673842,session_20260426_155203_77a4c6,device_369185de,mouse_move,1043,733,,,,3751.97
1777215142.0756621,session_20260426_155203_77a4c6,device_369185de,mouse_move,1064,749,,,,3189.31
1777215142.083774,session_20260426_155203_77a4c6,device_369185de,mouse_move,1082,762,,,,2737.15
1777215142.0917115,session_20260426_155203_77a4c6,device_369185de,mouse_move,1092,772,,,,1781.7
1777215142.0987327,session_20260426_155203_77a4c6,device_369185de,mouse_move,1097,779,,,,1225.19
1777215142.1081965,session_20260426_155203_77a4c6,device_369185de,mouse_move,1100,783,,,,528.33
1777215142.115718,session_20260426_155203_77a4c6,device_369185de,mouse_move,1103,788,,,,775.25
